Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
403794,Kia,Soul EV,2019,Kia Soul EV,Soul EV EV Auto,hatchback,"The now canceled 2021 Kia Soul EV would have made for a competitive EV with competitive real-world driving range, a nicely crafted cabin, and plenty of practicality.",,Small Station Wagons,0,foreign,https://www.caranddriver.com/kia/soul-ev/specs/2019/kia_soul-ev_kia-soul-ev_2019/403794,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/kia_soul-ev_kia-soul-ev_2019-1554398902119.jpg,34945,Front Wheel Drive,Electric,,,109,8000,210,2730,Automatic,1,,,,,,,,,101.2,163,70.9,63,5.9,35,16 X 6.5,16 X 6.5,TRUE,5,97.1,49.5,,3289,,
380428,Kia,Forte Koup,2016,Kia Forte Koup,Forte Koup 2dr Cpe Man SX,coupe,"The Forte coupe—or Koup, in Kia-speak—is sportier and more elegant than other Fortes; it's also well equipped and surprisingly refined.",4,Compact Cars,0.05,foreign,https://www.caranddriver.com/kia/forte-koup/specs/2016/kia_forte-koup_kia-forte-koup_2016/380428,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7564.jpg,21540,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.6,97,201,6000,195,1750,Manual w/OD,6,7.1,22,29,25,13.2,330,290.4,382.8,106.3,178.3,70.1,55.5,5.5,34.8,18 X 7.5,18 X 7.5,TRUE,5,92.3,13.3,,2925,,
306646,Kia,Borrego,2009,Kia Borrego,Borrego 2WD 4dr V6 LX,suv,"A Ford Explorer alternative, the big, body-on-frame Borrego offers seven-passenger capacity, a choice of V-6 or DOHC V-8, and up to 7500lbs of towing capacity.",6,2WD Sport Utility Vehicle,0.117857143,foreign,https://www.caranddriver.com/kia/borrego/specs/2009/kia_borrego_kia-borrego_2009/306646,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2487.jpg,26995,2 Wheel Drive,Gas V6,3.8,231,276,6000,267,4400,Automatic,5,,,17,,20.6,,,350.2,114,192.1,75.4,71.3,8.5,36.5,17 x -TBD-,17 x -TBD-,TRUE,7,156.8,,,4248,,
332608,Kia,Rondo,2010,Kia Rondo,Rondo 4dr Wgn LX,van,"Smartly styled and somewhat unusual, the Rondo has acceptable handling, optional seven-passenger seating, and tons of practicality.",7,Midsize Station Wagons,0.117857143,foreign,https://www.caranddriver.com/kia/rondo/specs/2010/kia_rondo_kia-rondo_2010/332608,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/kia_rondo_kia-rondo_2010-1636734778488.jpg,19890,Front Wheel Drive,Gas I4,2.4,144,175,6000,169,4000,Automatic,4,8.5,20,27,22,15.9,349.8,318,429.3,106.3,179,71.7,66.9,6.1,35.4,16 x 6.5,16 x 6.5,TRUE,7,155.9,,,3406,,
309599,Kia,Amanti,2009,Kia Amanti,Amanti 4dr Sdn,sedan,"This Korean Buick offsets Kia's youthful lineup with plush American-style luxury and an indulgent ride, all priced below a nicely equipped Camry.",2,Large,0.117857143,foreign,https://www.caranddriver.com/kia/amanti/specs/2009/kia_amanti_kia-amanti_2009/309599,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2996.jpg,26795,Front Wheel Drive,Gas V6,3.8,231,264,6000,260,4500,Automatic w/OD,5,,17,24,19,18.5,351.5,314.5,444,110.2,196.9,72.8,58.5,6.5,38.2,16 x 6.5,16 x 6.5,TRUE,5,106,15.9,,3770,,
306477,Kia,Spectra,2009,Kia Spectra,Spectra 4dr Sdn Man LX,sedan,"Kia's subcompact sedan proves a fairly entertaining mix of agility and economy, especially in sporty SX trim.",4,Midsize,0.117857143,foreign,https://www.caranddriver.com/kia/spectra/specs/2009/kia_spectra_kia-spectra_2009/306477,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2911.jpg,14245,Front Wheel Drive,Gas I4,2,122,138,6000,136,4500,Manual w/OD,5,,23,30,26,14,364,322,420,102.8,177.2,68.3,57.9,6.3,33.3,15 x -TBD-,15 x -TBD-,TRUE,5,97,12.2,,2701,,
306483,Kia,Spectra5,2009,Kia Spectra5,Spectra 5dr HB Man Spectra5,hatchback,"With others like the Toyota Corolla wagon and Honda Civic hatchback long gone, the Spectra5 is one of the market's only wee wagons.",4,Midsize,0.0175,foreign,https://www.caranddriver.com/kia/spectra5/specs/2009/kia_spectra5_kia-spectra5_2009/306483,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2912.jpg,17390,Front Wheel Drive,Gas I4,2,122,138,6000,136,4500,Manual w/OD,5,,23,30,26,14,364,322,420,102.8,171.3,68.3,57.9,6.3,33.3,16 x -TBD-,16 x -TBD-,TRUE,5,98.1,52.8,,2701,,
417969,Lamborghini,Urus,2021,Lamborghini Urus,Urus AWD,suv,The Urus weds tremendous performance capabilities and wild styling to every-day practicality in a super-ute that transcends the SUV genre.,8,Standard SUV 4WD,0,foreign,https://www.caranddriver.com/lamborghini/urus/specs/2021/lamborghini_urus_lamborghini-urus_2021/417969,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lamborghini_urus_lamborghini-urus_2021-1604951810937.jpg,222004,All Wheel Drive,Twin Turbo Premium Unleaded V-8,4,244,641,6000,626,2250,Automatic w/OD,8,12.6,12,17,14,22.5,315,270,382.5,118.2,201.3,79.4,64.5,6.2,38.7,21 X 9.5,21 X 10.5,FALSE,5,,56.4,,4844,,
412578,Lamborghini,Aventador,2020,Lamborghini Aventador coupe,Aventador S Coupe,coupe,"The Lamborghini Aventador is one of the most exotic-looking cars in the world, and its final form roars into the sunset in limited numbers with a 769-hp V-12.",10,Two Seaters,0,foreign,https://www.caranddriver.com/lamborghini/aventador/specs/2020/lamborghini_aventador_lamborghini-aventador-coupe_2020/412578,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lamborghini_aventador_lamborghini-aventador-coupe_2020-1581369723779.jpg,425021,All Wheel Drive,Premium Unleaded V-12,6.5,397,729,8400,507,5500,Auto-Shift Manual w/OD,7,16,9,15,11,22.5,247.5,202.5,337.5,106.3,188.9,79.9,44.7,4.1,,20 X 9,21 X 13,FALSE,2,50,,,,,
417813,Lamborghini,Huracán,2021,Lamborghini Huracán Evo,Huracan EVO Coupe AWD,coupe,"The Huracán has the exotic design to make onlookers drool, the V-10 sounds to make spines tingle, and the price to remind most people they'll never own one.",9.5,Two Seaters,0,foreign,https://www.caranddriver.com/lamborghini/huracan/specs/2021/lamborghini_huracan_lamborghini-huracan-evo_2021/417813,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lamborghini_huracan_lamborghini-huracan-evo_2021-1604951949607.jpg,267569,All Wheel Drive,Premium Unleaded V-10,5.2,318,630,8000,442,6500,Auto-Shift Manual w/OD,7,11.9,13,18,15,21.1,316.5,274.3,379.8,103.2,178,76.1,45.9,,,20 X 8.5,20 X 11,FALSE,2,,3.5,,,,
365918,Lamborghini,Gallardo,2014,Lamborghini Gallardo,Gallardo 2dr Cpe LP560-4 Coupe,coupe,"Soon to be replaced by the Huracán, this baby bull still turns heads.",8,Two Seaters,0,foreign,https://www.caranddriver.com/lamborghini/gallardo/specs/2014/lamborghini_gallardo_lamborghini-gallardo_2014/365918,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6229.jpg,206295,All Wheel Drive,Premium Unleaded V-10,5.2,318,552,8000,398,6500,Auto-Shift Manual w/OD,6,11.4,14,20,16.7,23.8,397.46,333.2,476,100.8,171.1,74.8,45.9,5,37.7,19 X 8.5,19 X 11,FALSE,2,,,,3109,,
334642,Lamborghini,Murciélago,2011,Lamborghini MurciÃ©lago LP640-4,Murcielago 2dr LP640-4 Coupe,coupe,"From the mellifluous sound of its V-12 engine to the much-copied scissor doors, the Murciélago is the archetypal Italian exotic.",9,Two Seater,0,foreign,https://www.caranddriver.com/lamborghini/murcielago/specs/2011/lamborghini_murcielago_lamborghini-murci-c-lago-lp640-4_2011/334642,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/4506.jpg,363395,All Wheel Drive,Gas V12,6.5,378,640,8000,487,6000,Manual,6,18.6,8,13,10,26.4,264,211.2,343.2,104.9,181.5,81,44.7,5.5,41.2,18 x 8.5,18 x 13.0,FALSE,2,,4.3,,3671,,
420302,Land Rover,Discovery,2022,Land Rover Discovery,Discovery P300 S,suv,"For those seeking a luxurious SUV that can also tackle challenging off-road trails, the 2023 Land Rover Discovery is one of few choices.",6,,0.07,foreign,https://www.caranddriver.com/land-rover/discovery/specs/2022/land-rover_discovery_land-rover-discovery_2022/420302,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_discovery_land-rover-discovery_2022-1617643533992.jpg,56350,Four Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,296,5500,295,1500,Automatic w/OD,8,8.4,19,22,21,23.5,493.5,446.5,517,115,195.1,78.7,73,,40.7,20 X 8.5,20 X 8.5,TRUE,7,,74.3,6875,4865,2010,6613
420414,Land Rover,Defender,2022,Land Rover Defender,Defender 110 AWD,suv,"From businesslike off-roader to luxuriously appointed overlander, the 2022 Land Rover Defender is an adventure-mobile with prodigious capability.",8,,0.01,foreign,https://www.caranddriver.com/land-rover/defender/specs/2022/land-rover_defender_land-rover-defender_2022/420414,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_defender_land-rover-defender_2022-1620053232248.jpg,52850,Four Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,296,5500,295,1500,Automatic w/OD,8,9.8,17,20,18,23.8,428.4,404.6,476,119,197.6,79.1,77.7,8.9,42.1,18 X 8,18 X 8,TRUE,5,,78.8,6845,4815,2030,7716
422696,Land Rover,Discovery Sport,2022,Land Rover Discovery Sport,Discovery Sport S 4WD,suv,"With desirable features, all-wheel drive, and an upscale appearance, the 2022 Discovery Sport is a distillation of Land Rover's go-anywhere-in-comfort ethos.",6,,0,foreign,https://www.caranddriver.com/land-rover/discovery-sport/specs/2022/land-rover_discovery-sport_land-rover-discovery-sport_2022/422696,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_discovery-sport_land-rover-discovery-sport_2022-1624572703208.jpg,44250,Four Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,246,5500,269,1400,Automatic w/OD,9,8.8,19,23,20,17.7,354,336.3,407.1,107.9,181,75,68,8.3,38.3,18 X 8,18 X 8,TRUE,5,,55.6,5620,4035,1585,4409
422506,Land Rover,Range Rover Evoque,2022,Land Rover Range Rover Evoque,Range Rover Evoque S AWD,suv,"While many of its rivals justify their existence with stirring performance or outsized cargo capacity, the 2022 Range Rover Evoque trades on style.",7.5,Small SUV 4WD,0.45,foreign,https://www.caranddriver.com/land-rover/range-rover-evoque/specs/2022/land-rover_range-rover-evoque_land-rover-range-rover-evoque_2022/422506,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_range-rover-evoque_land-rover-range-rover-evoque_2022-1637366177375.jpg,45750,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,246,5500,269,1400,Automatic w/OD,9,8,20,27,22,17.7,389.4,354,477.9,105.6,172.1,75,64.9,8.3,38.1,18 X 8,18 X 8,TRUE,5,,50.5,5355,3935,1420,3968
416655,Land Rover,Range Rover,2021,Land Rover Range Rover,Range Rover SWB,suv,"Conceived as a utilitarian SUV with Jeep-like off-road capability, the Range Rover has had a glow-up since its introduction in 1970, and is now a luxury limo for the elite.",,,0.45,foreign,https://www.caranddriver.com/land-rover/range-rover/specs/2021/land-rover_range-rover_land-rover-range-rover_2021/416655,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_range-rover_land-rover-range-rover_2021-1636642215754.jpg,93350,Four Wheel Drive,Intercooled Turbo Gas/Electric I-6,3,183,355,5500,365,2000,Automatic w/OD,8,8.8,18,23,20,27.5,550,495,632.5,115,196.9,78.1,73.6,8.7,40.5,19 X 8,19 X 8,TRUE,5,,68.6,6920,4974,1946,7716
419755,Land Rover,Range Rover Sport,2022,Land Rover Range Rover Sport,Range Rover Sport Turbo i6 MHEV SE,suv,"Slightly smaller and more agile than the regular Range Rover, the 2022 Range Rover Sport offers similar luxury and cachet with a less painful price tag.",6,,0.45,foreign,https://www.caranddriver.com/land-rover/range-rover-sport/specs/2022/land-rover_range-rover-sport_land-rover-range-rover-sport_2022/419755,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_range-rover-sport_land-rover-range-rover-sport_2022-1633537703572.jpg,72250,Four Wheel Drive,Intercooled Turbo Gas/Electric I-6,3,183,355,5500,365,2000,Automatic w/OD,8,8.4,19,24,21,27.6,579.6,524.4,662.4,115.1,192.1,81.6,71,8.4,40.6,19 X 9,19 X 9,TRUE,5,,62.2,6720,5135,1585,7716
419758,Land Rover,Range Rover Sport Supercharged,2022,Land Rover Range Rover Sport Supercharged / SVR,Range Rover Sport V8 Supercharged HSE Dynamic,suv,"The 2022 Range Rover Sport Supercharged and SVR models are for a different breed of buyer, one who's looking for attitude and a thumping V-8 engine.",6,,0.7,domestic,https://www.caranddriver.com/land-rover/range-rover-sport-supercharged-svr/specs/2022/land-rover_range-rover-sport-supercharged-svr_land-rover-range-rover-sport-supercharged-svr_2022/419758,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/land-rover-range-rover-sport-supercharged-mmp-1-1633536384.jpg,90650,Four Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5,305,518,6000,461,2500,Automatic w/OD,8,9.3,17,22,19,27.6,524.4,469.2,607.2,115.1,192.1,81.6,71,8.4,40.6,21 X 9.5,21 X 9.5,TRUE,5,,62.2,6830,5121,1709,7716
424474,Land Rover,Range Rover Velar,2022,Land Rover Range Rover Velar,Range Rover Velar P250 S,suv,One look at the 2022 Range Rover Velar is enough to convince even the most discerning eye that Land Rover's designers hit the nail on the head.,6,,0.45,foreign,https://www.caranddriver.com/land-rover/range-rover-velar/specs/2022/land-rover_range-rover-velar_land-rover-range-rover-velar_2022/424474,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/land-rover_range-rover-velar_land-rover-range-rover-velar_2022-1636569227886.jpg,59450,Four Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,247,5500,269,1400,Automatic w/OD,8,7.7,20,26,23,21.6,496.8,432,561.6,113.1,188.9,80.3,66.2,8.4,38.1,19 X 8.5,19 X 8.5,TRUE,5,,70.1,5622,4130,1492,1653
376205,Land Rover,LR4,2016,Land Rover LR4,LR4 4WD 4dr,suv,"The safari-ready LR4 is the automotive equivalent of Bear Grylls, albeit with James Bond's wardrobe.",6,,0.07875,foreign,https://www.caranddriver.com/land-rover/lr4/specs/2016/land-rover_lr4_land-rover-lr4_2016/376205,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6376.jpg,51895,Four Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3,184,340,6500,332,3500,Automatic w/OD,8,11,15,19,16,22.8,364.8,342,433.2,113.6,190.1,75.4,74.1,7.3,37.6,19 X 8,19 X 8,TRUE,5,,90.3,7143,5655,1488,7716
368201,Land Rover,LR2,2015,Land Rover LR2,LR2 AWD 4dr,suv,"If you truly need a vehicle that can conquer both the mall's parking lot and the great outdoors, the LR2 is your ute.",6,,0.07875,foreign,https://www.caranddriver.com/land-rover/lr2/specs/2015/land-rover_lr2_land-rover-lr2_2015/368201,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6557.jpg,37525,Four Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,240,5500,250,1750,Automatic w/OD,6,8.8,17,24,20,18.5,370,314.5,444,104.7,177.1,75.1,68.5,8.3,37.1,18 X 8,18 X 8,TRUE,5,,58.9,5520,3880,1640,2000
309287,Land Rover,LR3,2009,Land Rover LR3,LR3 4WD 4dr V8,suv,"The LR3 has a classically simple and clean Rover look, and it hews to tradition with body-on-frame construction and a tough, off-road-ready, fully independent suspension.",7,4WD Sport Utility Vehicle,0.07875,foreign,https://www.caranddriver.com/land-rover/lr3/specs/2009/land-rover_lr3_land-rover-lr3_2009/309287,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2994.jpg,46750,4-Wheel Drive,Gas V8,4.4,268,300,5500,315,4000,Automatic w/OD,6,,12,17,14,22.8,319.2,273.6,387.6,113.6,190.9,75.4,74.5,7.3,37.6,19 x 8,19 x 8,TRUE,5,,90.3,,5796,,
413745,Lexus,ES,2021,Lexus ES350,ES 350 FWD,sedan,"In a segment dominated by sports sedans the 2022 Lexus ES is a sedate entry that offers comfort, handsome appointments, and a smooth ride.",6.5,Midsize Cars,0.475,foreign,https://www.caranddriver.com/lexus/es/specs/2021/lexus_es_lexus-es350_2021/413745,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_es_lexus-es350_2021-1602001413773.jpg,41025,Front Wheel Drive,Regular Unleaded V-6,3.5,211,302,6600,267,4700,Automatic w/OD,8,6.8,22,32,26,15.9,413.4,349.8,508.8,113,195.9,73.4,56.9,,38,17 X 7.5,17 X 7.5,TRUE,5,99.9,16.7,,3690,,
417680,Lexus,GX,2021,Lexus GX460,GX 460 4WD,suv,"The Lexus GX has been around for a long time, and although its body-on-frame construction is outdated, its charms lie in its off-road ability and quiet cabin.",5,,0,foreign,https://www.caranddriver.com/lexus/gx/specs/2021/lexus_gx_lexus-gx460_2021/417680,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_gx_lexus-gx460_2021-1602538899828.jpg,54475,Four Wheel Drive,Premium Unleaded V-8,4.6,281,301,5500,329,3400,Automatic w/OD,6,11.2,15,19,16,19,304,285,361,109.8,192.1,74.2,74.2,8.1,38.1,18 X 7.5,18 X 7.5,TRUE,7,,64.7,6600,5130,1470,6500
417946,Lexus,IS,2021,Lexus IS sedan,IS 300 RWD,sedan,Sharply creased sheetmetal and furrowed headlamps give the 2022 Lexus IS an aggressive appearance that will help it stand apart from the sports-sedan crowd.,7.5,Compact Cars,0.05,foreign,https://www.caranddriver.com/lexus/is/specs/2021/lexus_is_lexus-is-sedan_2021/417946,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_is_lexus-is-sedan_2021-1610406492296.jpg,40075,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,241,5200,258,1650,Automatic w/OD,8,7.1,21,31,25,17.4,435,365.4,539.4,110.2,185.4,72.4,56.5,5.5,34.2,18 X 8.5,18 X 8.5,TRUE,5,90.2,10.8,,3715,,
413756,Lexus,LC,2021,Lexus LC500,LC 500 Coupe,coupe,"Even though the 2022 Lexus LC has looks to kill, its handling is more luxury car than exotic sports car, putting it out of step with similarly priced rivals.",7,Subcompact Cars,0,foreign,https://www.caranddriver.com/lexus/lc/specs/2021/lexus_lc_lexus-lc500_2021/413756,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_lc_lexus-lc500_2021-1636737820807.jpg,94075,Rear Wheel Drive,Premium Unleaded V-8,5,303,471,7100,398,4800,Automatic w/OD,10,9.4,16,25,19,21.7,412.3,347.2,542.5,113,187.4,75.6,53,5.2,35.4,20 X 8.5,20 X 9.5,FALSE,4,85.9,5.4,,4340,,
418346,Lexus,LS,2021,Lexus LS500,LS 500 RWD,sedan,"The LS is the sedan that launched the Lexus brand but the 2022 model, despite a sharp suit of clothes and up-to-date tech, has a hard time living up to the reputation of the 1990 original.",7,Midsize Cars,0,foreign,https://www.caranddriver.com/lexus/ls/specs/2021/lexus_ls_lexus-ls500_2021/418346,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_ls_lexus-ls500_2021-1607983332130.jpg,77025,Rear Wheel Drive,Twin Turbo Premium Unleaded V-6,3.5,210,416,6000,442,1600,Automatic w/OD,10,8,18,29,22,21.7,477.4,390.6,629.3,123,206.1,74.8,57.1,,36.8,19 X 8,19 X 8,TRUE,5,99.4,16.9,,4696,,
417696,Lexus,LX,2021,Lexus LX570,LX 570 Two Row 4WD,suv,"Few SUVs are at home on the trails as they are pulling up to the red carpet, but the new-for-2022 Lexus LX600 is among them.",,,0,foreign,https://www.caranddriver.com/lexus/lx/specs/2021/lexus_lx_lexus-lx570_2021/417696,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_lx_lexus-lx570_2021-1636737329794.jpg,88650,Four Wheel Drive,Premium Unleaded V-8,5.7,346,383,5600,403,3600,Automatic w/OD,8,12.7,12,16,14,24.6,344.4,295.2,393.6,112.2,200,78,75.2,8.9,,20 X 8.5,20 X 8.5,TRUE,5,,83.1,7385,5800,1585,7000
417683,Lexus,NX,2021,Lexus NX300h,NX 300h AWD,suv,"Lexus's popular NX crossover sees a full redesign for the 2022 model year, with two gasoline engine options plus two hybrids, one of which is a plug-in.",8,Small SUV 4WD,0.05,foreign,https://www.caranddriver.com/lexus/nx/specs/2021/lexus_nx_lexus-nx300h_2021/417683,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_nx_lexus-nx300h_2021-1602002053549.jpg,41185,All Wheel Drive,Gas/Electric I-4,2.5,152,194,5700,152,4400,CVT w/OD,1,5.7,33,30,31,14.8,458.8,488.4,444,104.7,182.7,73.6,64.8,6.7,37.4,17 X 7,17 X 7,TRUE,5,71.6,53.6,5335,4180,1155,1500
417735,Lexus,RC,2021,Lexus RC,RC 350 RWD,coupe,"One look at the 2022 Lexus RC is enough to get you revved up for a thrilling test drive, but from behind the wheel this sporty-looking coupe is anything but.",5.5,Subcompact Cars,0,foreign,https://www.caranddriver.com/lexus/rc/specs/2021/lexus_rc_2021_2021/417735,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_rc_2021_2021-1636744432786.jpg,46175,Rear Wheel Drive,Premium Unleaded V-6,3.5,211,311,6600,280,4800,Automatic w/OD,8,7.8,20,28,23,17.4,400.2,348,487.2,107.5,185,72.4,54.9,5.3,34.2,18 X 8,18 X 8,TRUE,4,83.8,10.4,,3748,,
425252,Lexus,RX,2022,Lexus RX350L,RX 350L FWD,suv,"The 2022 Lexus RX might look aggressive and sporty, but its character is instead relaxed and comfortable, making it a perfect choice for cruising.",6.5,Small SUV 2WD,0.1875,foreign,https://www.caranddriver.com/lexus/rx/specs/2022/lexus_rx_lexus-rx350l_2022/425252,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-lexus-rx450hl-02-1629912711.jpg,49175,Front Wheel Drive,Regular Unleaded V-6,3.5,211,290,6300,263,4700,Automatic w/OD,8,8,19,26,22,19.2,422.4,364.8,499.2,109.8,196.9,74.6,67.3,8.1,45.2,18 X 8,18 X 8,TRUE,7,117,34.1,5897,4464,1433,
418155,Lexus,UX,2021,Lexus UX,UX 200 FWD,suv,"The Lexus UX200 and hybrid UX250h are smaller and nimbler than other subcompact luxury crossovers, but they're also plagued by myriad compromises.",7.5,Midsize Cars,0.025,foreign,https://www.caranddriver.com/lexus/ux/specs/2021/lexus_ux_lexus-ux_2021/418155,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_ux_lexus-ux_2021-1604960929220.jpg,34025,Front Wheel Drive,Premium Unleaded I-4,2,121,169,6600,151,4800,Automatic/CVT w/OD,10,5.5,29,37,32,12.4,396.8,359.6,458.8,103.9,177,72.4,60.6,,34.2,18 X 7,18 X 7,TRUE,5,90.4,,4410,3307,1103,
417720,Lexus,RC F,2021,Lexus RC F,RC F RC F RWD,coupe,"The 2021 Lexus RC F is the high-performance variant of the company's sleek luxury coupe, and it backs up its dramatic styling with a potent 472-hp V-8.",6.5,Subcompact Cars,0,foreign,https://www.caranddriver.com/lexus/rc-f/specs/2021/lexus_rc-f_lexus-rc-f_2021/417720,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_rc-f_lexus-rc-f_2021-1601480627311.jpg,67000,Rear Wheel Drive,Premium Unleaded V-8,5,303,472,7100,395,4800,Automatic w/OD,8,9.4,16,24,19,17.4,330.6,278.4,417.6,107.5,185.4,72.6,54.7,5.1,35.4,19 X 9,19 X 10,FALSE,4,79.4,10.1,,3902,,
411076,Lexus,GS,2020,Lexus GS300 / GS350,GS 350 RWD,sedan,"With its large trunk and smooth handling, the 2020 Lexus GS offers ample utility and comfort.",5.5,Midsize Cars,0.095,foreign,https://www.caranddriver.com/lexus/gs/specs/2020/lexus_gs_lexus-gs300-gs350_2020/411076,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_gs_lexus-gs300-gs350_2020-1638149992585.jpg,52420,Rear Wheel Drive,Premium Unleaded V-6,3.5,211,311,6400,280,4800,Automatic w/OD,8,7.7,20,28,23,17.4,400.2,348,487.2,112.2,192.1,72.4,57.3,5.1,34.8,18 X 8,18 X 8,TRUE,5,99,18.4,,3726,,
411075,Lexus,GS F,2020,Lexus GS F,GS F RWD,sedan,"The last car in this class utilizing a naturally aspirated V-8, the luxurious GS F firmly plants Lexus in the battle for performance sports sedan superiority.",6.5,Compact Cars,0.095,foreign,https://www.caranddriver.com/lexus/gs-f/specs/2020/lexus_gs-f_lexus-gs-f_2020/411075,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/lexus_gs-f_lexus-gs-f_2020-1580497928061.jpg,86035,Rear Wheel Drive,Premium Unleaded V-8,5,303,467,7100,389,4800,Automatic w/OD,8,9.4,16,24,19,17.4,330.6,278.4,417.6,112.2,193.5,72.6,56.7,5.1,36.8,19 X 9,19 X 10,FALSE,5,90.8,14.1,,4034,,
